source,target,weight,interaction
EGR1,MTAP,272.0,physical association
EGR1,MUC16,272.0,physical association
EGR1,MUT,272.0,physical association
EGR1,MVP,272.0,physical association
EGR1,MYADM,137.0,physical association
EGR1,MYB,60.0,physical association
EGR1,MYD88,137.0,physical association
EGR1,MYLIP,60.0,physical association
EGR1,MYOC,272.0,physical association
EGR1,NAB1,137.0,physical association
EGR1,NAB2,137.0,physical association
EGR1,NASP,137.0,physical association
EGR1,NDRG1,5.0,physical association
EGR1,NDUFB9,272.0,physical association
EGR1,NFATC1,40.0,physical association
EGR1,NFATC2,40.0,physical association
EGR1,NFIC,272.0,physical association
EGR1,NFIL3,60.0,physical association
EGR1,NFIX,272.0,physical association
EGR1,NFYA,137.0,physical association
EGR1,NME1,272.0,physical association
EGR1,NME1-NME2,272.0,physical association
EGR1,NOLC1,137.0,physical association
EGR1,NOS1,272.0,physical association
EGR1,NOSIP,272.0,physical association
EGR1,NPBWR1,272.0,physical association
EGR1,NPM1,137.0,physical association
EGR1,NR4A1,60.0,physical association
EGR1,NT5E,272.0,physical association
EGR1,NUP133,137.0,physical association
EGR1,OPN4,272.0,physical association
EGR1,OR2W1,272.0,physical association
EGR1,OSM,272.0,physical association
EGR1,PAK6,272.0,physical association
EGR1,PANX3,272.0,physical association
EGR1,PAX6,60.0,physical association
EGR1,PBX4,60.0,physical association
EGR1,PCM1,137.0,physical association
EGR1,PCYT1A,272.0,physical association
EGR1,PDE6B,272.0,physical association
EGR1,PDSS1,60.0,physical association
EGR1,PENK,272.0,physical association
EGR1,PER2,137.0,physical association
EGR1,PGC,272.0,physical association
EGR1,PGM2,272.0,physical association
EGR1,PID1,60.0,physical association
EGR1,PIK3R3,137.0,physical association
EGR1,PINX1,272.0,physical association
EGR1,PIP4K2A,272.0,physical association
EGR1,PLAUR,137.0,physical association
EGR1,PLEKHG2,137.0,physical association
EGR1,PLSCR1,137.0,physical association
EGR1,PNMA1,272.0,physical association
EGR1,PNRC1,137.0,physical association
EGR1,POLR3E,272.0,physical association
EGR1,POU4F1,272.0,physical association
EGR1,PPARD,60.0,physical association
EGR1,PPIH,272.0,physical association
EGR1,PPIL2,60.0,physical association
EGR1,PPP1R35,137.0,physical association
EGR1,PPP2CA,272.0,physical association
EGR1,PRCP,272.0,physical association
EGR1,PRKACA,272.0,physical association
EGR1,PRKCSH,272.0,physical association
EGR1,PRKX,272.0,physical association
EGR1,PRSS23,272.0,physical association
EGR1,PRTN3,272.0,physical association
EGR1,PSD3,272.0,physical association
EGR1,PSG1,272.0,physical association
EGR1,PSG4,272.0,physical association
EGR1,PSG9,272.0,physical association
EGR1,PTP4A1,137.0,physical association
EGR1,PTPN13,272.0,physical association
EGR1,PTPN18,60.0,physical association
EGR1,PTPN6,60.0,physical association
EGR1,PTPRCAP,272.0,physical association
EGR1,PTPRN2,272.0,physical association
EGR1,PTPRO,272.0,physical association
EGR1,PURA,1.0,physical association
EGR1,QRICH1,137.0,physical association
EGR1,RAB40A,272.0,physical association
EGR1,RAD51,137.0,physical association
EGR1,RAPGEF6,137.0,physical association
EGR1,RBM15,137.0,physical association
EGR1,RBMY1J,272.0,physical association
EGR1,RELA,10.0,physical association
EGR1,RELT,272.0,physical association
EGR1,REST,60.0,physical association
EGR1,RGS11,272.0,physical association
EGR1,RGS14,272.0,physical association
EGR1,RGS17,60.0,physical association
EGR1,RGS3,272.0,physical association
EGR1,RHAG,272.0,physical association
EGR1,RIF1,137.0,physical association
EGR1,RNF139,272.0,physical association
EGR1,RNF168,137.0,physical association
EGR1,RRAS2,272.0,physical association
EGR1,RTN2,272.0,physical association
EGR1,RUNDC3B,272.0,physical association
EGR1,S100A7A,1.0,physical association
EGR1,SARNP,137.0,physical association
EGR1,SEMA3B,272.0,physical association
EGR1,SENP1,272.0,physical association
EGR1,SEPT6,137.0,physical association
EGR1,SERPINB13,272.0,physical association
EGR1,SGCD,272.0,physical association
EGR1,SHC1,137.0,physical association
EGR1,SLAMF7,272.0,physical association
EGR1,SLC11A1,272.0,physical association
EGR1,SLC15A1,272.0,physical association
EGR1,SLC18A1,272.0,physical association
EGR1,SLC24A1,272.0,physical association
EGR1,SLC45A2,272.0,physical association
EGR1,SLC6A12,272.0,physical association
EGR1,SLC6A6,272.0,physical association
EGR1,SLC8A1,272.0,physical association
EGR1,SLN,272.0,physical association
EGR1,SLPI,272.0,physical association
EGR1,SMAD1,272.0,physical association
EGR1,SMAD3,137.0,physical association
EGR1,SMAD7,60.0,physical association
EGR1,SMARCB1,137.0,physical association
EGR1,SMPD1,137.0,physical association
EGR1,SNX25,272.0,physical association
EGR1,SOCS1,12.0,physical association
EGR1,SOD1,137.0,physical association
EGR1,SORD,272.0,physical association
EGR1,SOX11,272.0,physical association
EGR1,SOX18,1.0,physical association
EGR1,SOX5,60.0,physical association
EGR1,SP1,137.0,physical association
EGR1,SPOCD1,137.0,physical association
EGR1,SPTAN1,272.0,physical association
EGR1,SRF,3.0,physical association
EGR1,SS18,3.0,physical association
EGR1,SSRP1,3.0,physical association
EGR1,SSX2IP,137.0,physical association
EGR1,STAP1,272.0,physical association
EGR1,STARD13,272.0,physical association
EGR1,STAT3,137.0,physical association
EGR1,STC1,272.0,physical association
EGR1,STXBP3,272.0,physical association
EGR1,SUPT16H,3.0,physical association
EGR1,TAF6,272.0,physical association
EGR1,TBC1D2,137.0,physical association
EGR1,TBCA,272.0,physical association
EGR1,TBX2,5.0,physical association
EGR1,TCERG1,137.0,physical association
EGR1,TCF7,60.0,physical association
EGR1,TGFB1,60.0,physical association
EGR1,TGFBR2,9.0,physical association
EGR1,TIGD6,272.0,physical association
EGR1,TIMP2,60.0,physical association
EGR1,TLE4,272.0,physical association
EGR1,TM2D2,137.0,physical association
EGR1,TM9SF2,272.0,physical association
EGR1,TMEM74B,272.0,physical association
EGR1,TMEM97,137.0,physical association
EGR1,TMEM98,272.0,physical association
EGR1,TNF,137.0,physical association
EGR1,TNIP1,60.0,physical association
EGR1,TNP2,272.0,physical association
EGR1,TOMM22,272.0,physical association
EGR1,TP53,11.0,physical association
EGR1,TPT1,137.0,physical association
EGR1,TRAF6,272.0,physical association
EGR1,TRAPPC9,272.0,physical association
EGR1,TRIM39,272.0,physical association
EGR1,TRIM45,272.0,physical association
EGR1,TRPV5,272.0,physical association
EGR1,TTLL3,272.0,physical association
EGR1,UBE4B,272.0,physical association
EGR1,UBP1,137.0,physical association
EGR1,VAMP2,272.0,physical association
EGR1,VAV1,137.0,physical association
EGR1,VPS35,272.0,physical association
EGR1,WT1,60.0,physical association
EGR1,YAP1,5.0,physical association
EGR1,YTHDF2,272.0,physical association
EGR1,YWHAH,137.0,physical association
EGR1,ZCWPW1,272.0,physical association
EGR1,ZDHHC13,272.0,physical association
EGR1,ZDHHC9,272.0,physical association
EGR1,ZFP36,137.0,physical association
EGR1,ZNF146,272.0,physical association
EGR1,ZNF207,272.0,physical association
EGR1,ZNF345,272.0,physical association
EGR1,ZNF410,272.0,physical association
EGR1,ZNF536,272.0,physical association
EGR1,ZNF644,137.0,physical association
EGR1,ZNF74,272.0,physical association
ERBB2IP,ABCA1,184.0,physical association
ERBB2IP,ABCC4,184.0,physical association
ERBB2IP,ABR,184.0,physical association
ERBB2IP,ACTN1,184.0,physical association
ERBB2IP,ACTN2,184.0,physical association
ERBB2IP,ACVR2A,184.0,physical association
ERBB2IP,ACVR2B,184.0,physical association
ERBB2IP,AGTR2,184.0,physical association
ERBB2IP,APC,184.0,physical association
ERBB2IP,ARHGEF7,184.0,physical association
ERBB2IP,ARVCF,184.0,physical association
ERBB2IP,ATP2B1,184.0,physical association
ERBB2IP,ATP2B2,184.0,physical association
ERBB2IP,ATP2B4,184.0,physical association
ERBB2IP,BANF1,184.0,physical association
ERBB2IP,BCR,184.0,physical association
ERBB2IP,CASK,184.0,physical association
ERBB2IP,COPB1,184.0,physical association
ERBB2IP,CTNNB1,184.0,physical association
ERBB2IP,CTSG,184.0,physical association
ERBB2IP,ERBB2,1.0,physical association
ERBB2IP,FOXO3,184.0,physical association
ERBB2IP,GRIN2C,184.0,physical association
ERBB2IP,GUCY1A2,184.0,physical association
ERBB2IP,HRAS,7.0,physical association
ERBB2IP,KCNA4,184.0,physical association
ERBB2IP,KCNA5,184.0,physical association
ERBB2IP,LAMB1,184.0,physical association
ERBB2IP,LMO1,184.0,physical association
ERBB2IP,LRRC1,10.0,physical association
ERBB2IP,MAP4,184.0,physical association
ERBB2IP,MAPK12,184.0,physical association
ERBB2IP,MCC,184.0,physical association
ERBB2IP,MEF2A,184.0,physical association
ERBB2IP,MPP1,184.0,physical association
ERBB2IP,MPP2,184.0,physical association
ERBB2IP,MPP3,184.0,physical association
ERBB2IP,NR2E1,184.0,physical association
ERBB2IP,PDZD2,3.0,physical association
ERBB2IP,PKP4,6.0,physical association
ERBB2IP,SCN4A,184.0,physical association
ERBB2IP,SLC5A5,184.0,physical association
ERBB2IP,SLC5A6,184.0,physical association
ERBB2IP,SLC6A12,184.0,physical association
ERBB2IP,SMAD2,187.0,physical association
ERBB2IP,SMAD3,187.0,physical association
ERBB2IP,VIPR2,184.0,physical association
ABCB1,NLRP3,3.0,physical association
CARM1,ABCB11,8.0,physical association
CARM1,IRF4,788.0,physical association
CYTH3,ABCB11,8.0,physical association
NCOA1,ABCB11,8.0,physical association
NCOR1,ABCB11,8.0,physical association
NCOR1,CD40,27.0,physical association
NCOR1,EMD,64.0,physical association
NCOR1,ERBB4,7.0,physical association
NCOR1,IL1B,3.0,physical association
NCOR1,NFKBIA,30.0,physical association
NCOR1,NOS2,3.0,physical association
NCOR1,SQSTM1,29.0,physical association
NCOR1,TAB2,27.0,physical association
NCOR2,ABCB11,8.0,physical association
NCOR2,BIRC3,45.0,physical association
NCOR2,CXCL8,45.0,physical association
NCOR2,IGHE,7.0,physical association
NCOR2,MIR16-2,1.0,physical association
NCOR2,NFKBIA,30.0,physical association
NCOR2,RELA,5.0,physical association
NR0B2,ABCB11,8.0,physical association
NR0B2,USF1,21.0,physical association
NR1H4,ABCB11,8.0,physical association
NR1H4,PRKCZ,1.0,physical association
PPARGC1A,ABCB11,8.0,physical association
PPARGC1A,AKT1,3.0,phosphorylation reaction
PPARGC1A,MIR130A,2.0,physical association
PPARGC1A,RELA,2.0,physical association
MYC,ABCB5,1.0,physical association
MYC,BAG1,1.0,physical association
MYC,BAG2,2.0,physical association
MYC,BRD4,1.0,physical association
MYC,CDR2,11.0,physical association
MYC,CHUK,30.0,physical association
MYC,CIITA,36.0,physical association
MYC,CTCF,6.0,physical association
MYC,CTNNB1,15.0,physical association
MYC,CXCR4,9.0,physical association
MYC,EHMT1,52.0,physical association
MYC,EHMT2,16.0,physical association
MYC,ESR1,30.0,physical association
MYC,GFI1,16.0,physical association
MYC,HDAC1,16.0,physical association
MYC,IRF4,13.0,physical association
MYC,KLF5,17.0,physical association
MYC,MAPK1,6.0,phosphorylation reaction
MYC,MAPK3,6.0,phosphorylation reaction
MYC,NAA10,8.0,physical association
MYC,NCOA3,30.0,physical association
MYC,PAK2,4.0,phosphorylation reaction
MYC,RELA,52.0,physical association
MYC,SMAD4,54.0,physical association
MYC,SOD2,1.0,physical association
MYC,STAT3,6.0,physical association
MYC,TCF3,3.0,physical association
MYC,TCF4,3.0,physical association
MYC,TCF7L2,12.0,physical association
MYC,TIAL1,55.0,physical association
MYC,YY1,2.0,physical association
MYC,ZBTB17,5.0,physical association
TOLLIP,ABCB6,788.0,physical association
TOLLIP,ANKRD13A,788.0,physical association
TOLLIP,BIRC2,788.0,physical association
TOLLIP,CAV1,5.0,physical association
TOLLIP,CSTF1,788.0,physical association
TOLLIP,DIABLO,788.0,physical association
TOLLIP,DZIP3,788.0,physical association
TOLLIP,EIF2AK2,788.0,physical association
TOLLIP,ELF1,1.0,physical association
TOLLIP,ENSG00000173366,788.0,physical association
TOLLIP,FAM115A,788.0,physical association
TOLLIP,IL1RAP,2.0,physical association
TOLLIP,IRAK1,788.0,physical association
TOLLIP,IRAK2,788.0,physical association
TOLLIP,ITCH,788.0,physical association
TOLLIP,MAGED1,788.0,physical association
TOLLIP,MAPK14,8.0,physical association
TOLLIP,NEDD4L,788.0,physical association
TOLLIP,NT5DC2,788.0,physical association
TOLLIP,PEG10,788.0,physical association
TOLLIP,RCAN1,17.0,physical association
TOLLIP,RLIM,788.0,physical association
TOLLIP,TLR2,13.0,physical association
TOLLIP,TLR3,788.0,physical association
TOLLIP,TLR4,13.0,physical association
TOLLIP,TOM1L1,788.0,physical association
TOLLIP,TRAF6,17.0,physical association
TOLLIP,TRIP6,8.0,physical association
TOLLIP,UBC,78.0,physical association
TOLLIP,WRNIP1,788.0,physical association
TOLLIP,XIAP,788.0,physical association
NOTCH1,ABCC1,1.0,physical association
NOTCH1,CHUK,4.0,physical association
NOTCH1,GZMB,14.0,protein cleavage
NOTCH1,IKBKB,4.0,physical association
NOTCH1,IKBKG,4.0,physical association
NOTCH1,KLF4,3.0,physical association
TMEM173,ABCC1,788.0,physical association
TMEM173,ACSL3,788.0,physical association
TMEM173,CCDC47,788.0,physical association
TMEM173,CLPTM1L,788.0,physical association
TMEM173,CNNM3,788.0,physical association
TMEM173,DDOST,788.0,physical association
TMEM173,DDX58,18.0,physical association
TMEM173,ELF4,23.0,physical association
TMEM173,GLMN,788.0,physical association
TMEM173,HM13,788.0,physical association
TMEM173,IFI16,8.0,physical association
TMEM173,IFIT1,19.0,physical association
TMEM173,IFIT2,19.0,physical association
TMEM173,IKBKE,18.0,physical association
TMEM173,IRAK1,788.0,physical association
TMEM173,IRF3,18.0,physical association
TMEM173,IRF7,18.0,physical association
TMEM173,LTN1,788.0,physical association
TMEM173,MAVS,19.0,physical association
TMEM173,MBOAT7,788.0,physical association
TMEM173,NPC1,788.0,physical association
TMEM173,PQBP1,3.0,physical association
TMEM173,RNF5,8.0,physical association
TMEM173,SEC61A1,788.0,physical association
TMEM173,SGPL1,788.0,physical association
TMEM173,SLC39A14,788.0,physical association
TMEM173,SSR2,14.0,physical association
TMEM173,STAT6,5.0,physical association
TMEM173,STT3A,788.0,physical association
TMEM173,STT3B,788.0,physical association
TMEM173,SURF4,788.0,physical association
TMEM173,TBK1,788.0,physical association
TMEM173,TMEM259,788.0,physical association
TMEM173,TRAF3,18.0,physical association
TMEM173,TRIM32,2.0,physical association
TMEM173,TRIM56,2.0,physical association
TMEM173,TSPAN6,16.0,physical association
TMEM173,ULK1,2.0,phosphorylation reaction
TMEM173,YIPF5,788.0,physical association
UNC93B1,ABCC1,788.0,physical association
UNC93B1,ANKHD1,788.0,physical association
UNC93B1,CCDC47,788.0,physical association
UNC93B1,CDIPT,788.0,physical association
UNC93B1,CLPTM1,788.0,physical association
UNC93B1,CLPTM1L,788.0,physical association
UNC93B1,DDOST,788.0,physical association
UNC93B1,ENSG00000173366,788.0,physical association
UNC93B1,FARSA,788.0,physical association
UNC93B1,FASTKD5,788.0,physical association
UNC93B1,GOLT1B,788.0,physical association
UNC93B1,HM13,788.0,physical association
UNC93B1,IRAK1,788.0,physical association
UNC93B1,LPGAT1,788.0,physical association
UNC93B1,MBOAT7,788.0,physical association
UNC93B1,NPC1,788.0,physical association
UNC93B1,PIGN,788.0,physical association
UNC93B1,SCAMP3,788.0,physical association
UNC93B1,SEL1L,788.0,physical association
UNC93B1,SPNS1,788.0,physical association
UNC93B1,STT3A,788.0,physical association
UNC93B1,STT3B,788.0,physical association
UNC93B1,SURF4,788.0,physical association
UNC93B1,TLR3,2.0,physical association
UNC93B1,TLR8,2.0,physical association
UNC93B1,TM9SF2,788.0,physical association
UNC93B1,TM9SF3,788.0,physical association
UNC93B1,TMCO1,788.0,physical association
UNC93B1,YIPF3,788.0,physical association
IRF3,ABCC2,2.0,physical association
IRF3,AHR,4.0,physical association
IRF3,AKT1,5.0,physical association
IRF3,BAX,4.0,physical association
IRF3,CCL19,24.0,physical association
IRF3,CCL5,7.0,physical association
IRF3,CDKN1A,11.0,physical association
IRF3,CHD8,11.0,physical association
IRF3,CREBBP,788.0,physical association
IRF3,CTNNB1,3.0,physical association
IRF3,CXCL10,5.0,physical association
IRF3,CXCL8,5.0,physical association
IRF3,DDX58,19.0,physical association
IRF3,EP300,788.0,physical association
IRF3,GTF2B,11.0,physical association
IRF3,HERC5,7.0,physical association
IRF3,HSP90AA1,28.0,physical association
IRF3,IFIT1,11.0,physical association
IRF3,IFIT2,11.0,physical association
IRF3,IFNA1,20.0,physical association
IRF3,IFNA14,20.0,physical association
IRF3,IFNA2,20.0,physical association
IRF3,IFNA7,20.0,physical association
IRF3,IFNB1,21.0,physical association
IRF3,IFNL1,16.0,physical association
IRF3,IFNL3,16.0,physical association
IRF3,IKBKE,18.0,physical association
IRF3,IL12A,20.0,physical association
IRF3,IL27,3.0,physical association
IRF3,IRF5,2.0,physical association
IRF3,IRF7,24.0,physical association
