node,type,degree,in_degree,out_degree,betweenness,closeness,pagerank,kcore,community
NEDD8,protein,39,,,0.002921936778803726,0.0011164625153593144,0.003658365004240757,8,10
PIK3C3,protein,6,,,1.832228570758499e-07,0.001096969909679113,0.00013592103854542475,3,1
AMIGO2,protein,1,,,0.0,0.0008177026870857605,7.463712619279189e-05,1,18
USP11,protein,8,,,0.0010274993863997389,0.00039813667937735103,0.0007362907325641901,3,2
AMPD2,protein,1,,,0.0,3.7637809663902825e-07,0.00013406984319340627,1,38
AMPH,protein,3,,,1.832228570758499e-07,8.468507174378138e-07,0.0003372356516847955,1,30
RELB,protein,31,,,0.0024296056774361675,0.0011277218453271604,0.00023443948132346093,9,0
ANGPT2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
CEBPD,protein,88,,,0.019165258900619035,0.001126010160735815,0.002524354693161292,9,4
ANK2,protein,1,,,0.0,0.0011278791076065782,2.6753289822854036e-05,1,0
EIF4E,protein,16,,,0.0017320202094346028,0.0011233082635984208,0.0010979397742009135,5,16
ANKRD28,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
TRIM23,protein,95,,,0.020468413897968923,0.0011153699446364812,0.004904750145575072,7,2
ANKRD7,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
ANO6,protein,1,,,0.0,0.0010348966533570334,5.861936266649947e-05,1,4
ANP32A,protein,2,,,0.000684552003668017,0.0011266371061294232,2.7796741574783866e-05,2,5
ANP32D,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
ANXA1,protein,5,,,0.0,0.0011250664871298574,0.00015630843256244004,4,58
RELA,protein,154,,,0.11658551485726511,0.0011312713486793305,0.0021906027626159928,9,2
RIPK1,protein,39,,,0.004731351136490502,0.0011289405129082078,0.0002204864529413034,9,1
ANXA11,protein,3,,,0.0006845070219718882,0.000660017874124341,0.00018598170909900127,1,12
ANXA2,protein,4,,,9.161142853792496e-07,0.0011182315846592116,7.0680608570014e-05,3,5
NDUFAF1,protein,12,,,0.001367418647880868,0.0011128779415208409,0.00015289619364830198,5,5
ANXA4,protein,3,,,0.0003421551619973179,0.0011203905238253385,0.00012182115488090862,2,8
ANXA5,protein,4,,,0.00594304976042263,0.0011263775090587405,6.148917072105975e-05,3,5
IFNGR2,cytokine,3,,,0.0004619348751145104,0.0011253430549510702,2.9468537445363322e-05,3,0
ANXA6,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
AP1B1,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
AP2M1,protein,2,,,0.0,0.001121995523722363,5.0695842439803994e-05,2,1
IFNAR1,cytokine,13,,,0.0036880191566333294,0.0011290427426721465,8.766620387577414e-05,8,1
AP3B1,protein,2,,,0.0,0.0010477205854298474,8.450750199435045e-05,2,0
IRF2,protein,50,,,0.007280393739567441,0.001128524892675304,0.001067128392562978,9,4
APAF1,protein,4,,,0.0,0.0011278935522598186,5.1468206172407816e-05,4,0
APBA2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
AZI2,protein,17,,,0.0013366019995901008,0.0011274963444999214,0.0005934686937219663,7,1
TANK,protein,19,,,1.0240630853397709e-05,0.0011224154300181477,0.0005673320702236472,9,1
LCP2,protein,10,,,0.0013687105144382183,0.0011166278890186977,0.00021420143322416728,5,3
APC,protein,9,,,0.0003392402584156175,0.00111661148427966,9.832282984349398e-05,6,2
CTBP1,protein,6,,,0.0010238819709997011,0.001104735552632657,0.00039874191246513935,3,1
LEF1,protein,13,,,0.0005367731962844194,0.0011236121825317956,0.0001248587537606737,6,0
FCAR,protein,3,,,0.0002542698255731529,0.0011260748350606067,4.3993273528634296e-05,3,0
MBL2,protein,4,,,0.00019390964528055873,0.0011263795670671654,5.297770621732422e-05,3,1
APEH,protein,2,,,0.00034285362643243664,0.0006599453351289438,0.0003147449433302346,1,2
CXCR1,receptor,11,,,0.001381065320261777,0.0011224165653259057,0.00020500402427387447,5,0
APOA2,protein,1,,,0.0,2.822835724792712e-07,0.00017470300489168413,1,68
APOB,protein,4,,,4.939826370982552e-05,0.0011220901454411494,0.00011415554006652172,4,0
APOBEC3F,protein,4,,,0.00019553015847394636,0.001122792478430297,0.00010299660448903062,4,9
NFATC1,protein,21,,,0.0015198774597472479,0.0011261319740370618,0.00016020690917316352,9,0
MOV10,protein,3,,,0.0,0.001108950031562868,6.540408722375647e-05,2,9
APOD,protein,1,,,0.0,0.0002647771051514284,7.781541530945736e-05,1,2
LGALS9,protein,14,,,0.0011969132614190131,0.0011275944171099913,0.0003085005653970556,5,0
APOL2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
APOL4,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
HIST1H2BM,protein,1,,,0.0,0.0002870436958686698,0.00010646090063624754,1,3
HIST2H2AA4,protein,1,,,0.0,0.0002870436958686698,0.00010646090063624754,1,3
LHX4-AS1,protein,1,,,0.0,0.0002870436958686698,0.00010646090063624754,1,3
MLLT6,protein,2,,,0.0,0.0010709146543194197,0.00012462291883010913,2,3
NEFL,protein,3,,,0.0,0.001116626315940635,3.456624291495531e-05,3,3
RASL10B,protein,2,,,0.0,0.0007287228744615554,0.00014078251121001195,2,3
RBM8A,protein,4,,,0.0,0.00041862970247243564,0.000308354453792187,4,7
ZNF2,protein,1,,,0.0,0.0002870436958686698,0.00010646090063624754,1,3
CUL3,protein,35,,,0.005698989465106893,0.0010762575654203633,0.0029350224588567844,5,10
FSHR,protein,4,,,0.00029628287779925595,0.0011187251410953469,7.787455714273708e-05,3,1
AQP1,protein,33,,,0.00327559791701337,0.000663143964849737,0.0019692012435986016,6,2
AQP3,protein,1,,,0.0,0.00015107720987593475,0.00011554147087851315,1,13
AQP5,protein,3,,,7.328914283033997e-08,0.0006592989199696619,0.00012944885507040383,3,2
AQP9,protein,1,,,0.0,0.00046533220125920944,7.001803695636137e-05,1,20
EP300,protein,87,,,0.007185300921992294,0.0011290434319243957,0.0010501430605642718,9,1
AR,protein,33,,,0.01024004596727736,0.001130298806573098,0.0006868841990988859,9,8
FOLH1,protein,2,,,0.0,0.0011263743077272496,2.719703555694544e-05,2,0
GATA3,protein,47,,,0.019148659328668174,0.0011303416369448428,0.0014419159448275187,9,0
GATA4,protein,3,,,0.0005795334485681027,0.001105575575362236,5.1505794169257973e-05,2,8
KLK3,protein,10,,,0.0011359884354991251,0.0011262940517203389,0.00013630444874512603,5,2
NPAS2,protein,2,,,0.0,0.0011049740456099174,2.7411335948251672e-05,2,9
PAX5,protein,1,,,0.0,0.0011049350964569822,2.6711853455448005e-05,1,8
PIAS2,protein,8,,,0.0004319339854094074,0.0011263493836972905,0.0002897306081569568,5,2
PIK3R1,protein,37,,,0.02778407330095931,0.001130275320327891,0.0002806622877138181,9,2
TCF3,protein,4,,,0.0,0.0011244510870522446,3.198729379612178e-05,4,8
TGFB1,protein,12,,,0.0033645479307030358,0.001129537382593383,0.00010628526436552133,7,0
UBE2I,protein,11,,,0.000771291492522193,0.0011263768230576033,0.00041691606010341343,6,2
HRAS,protein,33,,,0.013696808391569136,0.001128592611009564,0.0004374251331719792,7,1
TIRAP,protein,32,,,0.0016675981248516786,0.0011265337104044214,0.0011619296244652906,9,1
AREG,protein,1,,,0.0,0.0004676621135841624,6.723534089534071e-05,1,2
ARHGAP21,protein,1,,,0.0,0.0011034041743066554,9.229134631558844e-05,1,2
PLA2G6,protein,3,,,0.0006922123857730124,0.0011159054140226048,8.793425057766467e-05,2,2
ARF4,protein,2,,,0.0003419843721198293,0.00011922583385602816,0.00019561427204553913,1,2
ARF6,protein,3,,,0.0002683408224535494,0.0011109115154561422,7.663240013278169e-05,2,2
ERAP1,protein,5,,,0.001015580157887091,0.0011243462694094718,9.580248744025259e-05,3,0
NUCB2,protein,3,,,0.0,0.001121785234757619,0.00015387270971204124,3,39
TNFRSF1A,receptor,27,,,0.004006610152743507,0.0011280322856258816,0.0002678184113731336,9,0
FLOT1,protein,11,,,0.0015669946605776973,0.0011233159960234733,0.0002168981912366268,5,6
ARG2,protein,1,,,0.0,0.0011214217818611442,6.412226377501602e-05,1,0
SRPK2,protein,39,,,0.0017049467298980187,0.0006406387524443164,0.0016832634435146232,6,8
ARHGAP19,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
CACNA1A,protein,8,,,0.002000549996151487,0.0009447887415300326,0.0004573824025687303,2,18
ARHGAP24,protein,2,,,0.0,0.0010348966533570334,0.00013887481256899442,2,3
GABARAP,protein,8,,,0.000514701395340681,0.0011149382646183938,0.00011777568446709451,4,3
GABARAPL1,protein,6,,,0.0005150424952940632,0.0011135426377533737,0.0001026421434008213,4,3
CASP1,protein,30,,,0.004986356970938013,0.0011292918472815246,0.0003168629503943919,9,0
ARHGDIA,protein,12,,,0.00034319088009217736,0.0011165642952522651,0.00025932307777140796,6,2
CDC42,protein,11,,,0.0003887737673004326,0.0011265318805625088,0.00013675495729447554,6,1
GZMB,protein,32,,,0.005283306360347551,0.0011279742657029392,0.00035809862294809117,8,0
RAC1,protein,22,,,0.011314568695149133,0.0011298589469576163,0.0002956557325227529,7,6
RAC2,protein,4,,,1.5226163131104472e-05,0.0011263477831092057,5.803246001273456e-05,4,0
RHOA,protein,7,,,0.001026021025148579,0.00110850425911194,0.0004446602389896953,4,2
RHOB,protein,17,,,0.004789937131962536,0.0011017133921472548,0.0004820125286033812,3,10
RHOG,protein,2,,,6.981350702208751e-05,0.0011276886103721822,3.1053858861333455e-05,2,2
RHOH,protein,1,,,0.0,0.0011028102651956487,2.8997377362734008e-05,1,2
CARD9,protein,14,,,0.0010402389271743008,0.0011268920164674361,0.00017424241711008794,7,2
ARHGDIG,protein,2,,,2.442971427677999e-07,3.6107937544360403e-07,0.00011295078477845717,1,24
ARHGEF1,protein,1,,,0.0,0.0011179810274629205,3.0264707289470017e-05,1,4
ARHGEF10,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
ARHGEF2,protein,1,,,0.0,0.0011263635605331915,2.6337957298081563e-05,1,1
PAK2,protein,11,,,0.009272077967358643,0.0011286894967900895,0.00011925922073315017,5,5
ARHGEF7,protein,5,,,5.364456477178044e-05,0.001128061183150036,7.606360986551113e-05,5,2
CDH1,protein,32,,,0.019192016706903285,0.0011291723368893258,0.0003698054766448334,7,0
ARID1A,protein,2,,,0.0,0.0011278791076065782,6.107490039661843e-05,2,4
ARL2,protein,4,,,0.0006846130779537088,0.0006536614772689066,0.0002587698546065743,2,14
ARL4A,protein,2,,,0.0,0.0009769524222875516,0.00010899197201134057,2,0
ARL4D,protein,2,,,0.0,0.0003621349444092899,0.0001439744412737526,2,3
ARL5A,protein,1,,,0.0,0.0007287228744615554,6.052706130751702e-05,1,4
ARL5B,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ARNT,protein,8,,,2.1375999992182492e-06,0.0011173666014978544,0.00015512690658667217,4,2
HIF3A,protein,2,,,7.395751848542434e-05,0.0011219195202313596,3.340761749956937e-05,2,2
ARNTL,protein,2,,,0.0003413268783513623,0.0006606877283954262,0.0004013815548877524,1,2
CXCR2,receptor,20,,,0.006682947863369338,0.0011283256872103005,0.0002965396340178019,5,11
ARPC5,protein,2,,,0.0,0.001000159917422998,8.031031063943134e-05,2,4
ARR3,protein,3,,,0.0006771121377659757,0.00021926014277269402,0.00027900411572414133,1,28
ARRB1,protein,15,,,0.010867503211686363,0.0011298722919240631,0.0007531995909884166,8,12
CLTC,protein,7,,,0.002453388582893827,0.0011275770011016726,7.853617781123806e-05,4,5
IKBKB,protein,82,,,0.012745677769843209,0.0011282892044291865,0.0008063021295577156,9,1
MAP2K3,protein,11,,,0.004023853500295653,0.0011298722919240631,0.00011591867757282343,5,5
NFKBIA,protein,55,,,0.013936466831963316,0.0011291335014580093,0.0002518671108899772,9,11
STAM,protein,1,,,0.0,0.0011132678182677643,2.8056196428646305e-05,1,12
TRAF6,protein,113,,,0.02146771827893288,0.0011288362346525557,0.0014371198257760306,9,1
MAP2K4,protein,17,,,0.0006072275288461294,0.0011260188444889754,0.00011040122895061652,8,1
TIGIT,protein,2,,,7.43926970068076e-05,0.0011236968359389346,3.232316995350201e-05,2,12
ARSA,protein,1,,,0.0,1.648818413443443e-07,6.30938810832143e-05,1,34
ART1,protein,1,,,0.0,0.001127327049000229,2.7732096263057643e-05,1,2
ART4,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
ARVCF,protein,1,,,0.0,0.0009300060973653217,6.669607248924703e-05,1,2
ASAH2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ASAP2,protein,2,,,0.0,0.0010228664942702268,0.00010441397344720306,2,0
KMT2A,protein,10,,,0.0027054692892418634,0.0011087067176730329,0.00024768817561447037,3,10
CUL5,protein,17,,,0.0003408836535351979,0.001098834579966496,0.0010194769717761921,5,10
ASB2,protein,1,,,0.0,0.0010988102069697302,4.4123329420825624e-05,1,10
ASB6,protein,2,,,0.0,0.0007287228744615554,0.00014556843660674015,2,10
KDM4A,protein,7,,,0.0020498213786937646,0.0011154179297180428,0.0005940645135091842,1,23
NME1-NME2,protein,21,,,0.0039789855120667345,0.0011046865027303588,0.0005870765406053318,3,0
POLR3G,protein,12,,,0.003758254932539383,0.0008604329675692453,0.0004975189262309478,2,0
ASL,protein,2,,,2.198674284910199e-06,0.0008589336395966873,0.0001076202090602781,2,5
ASNA1,protein,3,,,0.0006825926824170328,0.0006577073927114215,0.0003486084639734991,1,31
ASNS,protein,8,,,0.0013795332414002456,0.0011227427207915535,0.00031328169453842953,5,17
ATF4,protein,18,,,0.008258130728240772,0.0011291289057257495,0.0005527760670380145,6,17
ASPHD2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ATAD2,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
ATAD3A,protein,3,,,0.0,0.0002228789360139108,0.0002733469745535677,3,5
SMAD2,protein,69,,,0.012528176598061637,0.0011283291291038914,0.0012513464434807877,9,2
ATAD3B,protein,2,,,0.0,0.0009292360344557296,0.00014238416344594497,2,5
CIITA,protein,29,,,0.002172540961600027,0.00112684830282159,0.00025451353797478835,9,1
ATF1,protein,8,,,0.004221855528167891,0.0011287836434578636,5.978059508601715e-05,6,0
FOS,protein,32,,,0.005776100685376324,0.0011278057436512902,0.0002303740150375577,9,2
ATF2,protein,31,,,0.0010622083756075618,0.0011263082271633898,0.00024113886204127775,9,3
CREBBP,protein,39,,,0.0008764444449444088,0.0011272986471584532,0.00030175601931965647,9,1
IFNB1,cytokine,23,,,0.007142867469730553,0.0011295700367161994,0.00011745263552872398,9,0
IFNG,cytokine,20,,,0.003897923113646149,0.0011293573589022906,0.0001738136478366277,9,0
IRF2BP1,protein,3,,,0.0,0.0010938114550072277,0.0001162398427164771,3,4
JDP2,protein,11,,,0.001051236634608752,0.0010979132934168356,0.00011592566800185085,5,14
MAPK10,protein,16,,,0.00012566782142831313,0.0011225977898829962,0.00041561989640989514,8,2
MAPK11,protein,7,,,0.0005574576038793682,0.0011208388901627372,6.433694101480842e-05,5,0
MAPK8,protein,42,,,0.007141374412377895,0.001125912363501837,0.00031698016874542564,9,1
MAPK9,protein,26,,,0.00105765696691854,0.001129412992281049,0.00046559300363154763,9,12
NCOA6,protein,3,,,0.0,0.001126068892939926,4.09293007868831e-05,3,4
PLA2G4C,protein,6,,,0.00031732405703817124,0.0011256709136601428,7.46506039474735e-05,5,0
RPS6KA5,protein,3,,,0.0,0.0011111522376871096,0.0001940127804291211,3,5
SMAD3,protein,82,,,0.01006708979929715,0.0011277571452866265,0.003373379367367886,9,2
ELAVL1,protein,240,,,0.11839423721664934,0.0011314279874928654,0.009355635800327684,9,4
HNRNPD,protein,26,,,0.0021413861990533757,0.0011274647265943807,0.00019102748981960187,9,6
MMP1,protein,12,,,0.0011339291155284105,0.0011281256345489642,0.00017200001318625955,6,0
ATF6,protein,2,,,0.00034255141777948594,0.0002871196895406433,0.00012884440536772095,1,3
ATF7,protein,3,,,2.6561497677360892e-05,0.0011243715605735649,3.6838225961620185e-05,3,14
ATG10,protein,2,,,0.00032693794629313225,0.0011226241381741134,2.6793812858958806e-05,2,0
ATG101,protein,3,,,7.706702364528487e-06,0.0011241601523287736,0.00010911963047928955,3,1
ATG16L1,protein,11,,,0.002853222106058053,0.001128462690790575,0.0001679283996030192,6,3
ATG3,protein,5,,,0.00038036225357518236,0.0011228840530998247,5.9123119624356613e-05,4,1
ATG12,protein,11,,,1.5367647486443314e-05,0.0011214365149206217,0.0001289113200898104,6,0
ATG7,protein,6,,,0.0008802353188447631,0.001123931747666823,0.00011411421325634468,4,4
TECPR1,protein,5,,,0.0003445556722549434,0.0011157328501614446,0.00030743852839959133,4,1
WDFY3,protein,6,,,0.0,0.0010991410756171801,6.212242443821815e-05,4,2
ATG13,protein,5,,,0.0,0.0011022719574605112,0.00020114031610353144,4,1
RB1CC1,protein,10,,,0.0012128218086481593,0.001126695217366834,0.00015439698378423342,5,1
ULK2,protein,4,,,0.0,0.0011023126900870466,3.393581555264315e-05,4,1
ATG14,protein,3,,,0.0,0.0010736877018656726,0.00011426740883383816,3,1
TUFM,protein,7,,,0.00019621956421766459,0.0011247841266462987,0.0002437001795488895,6,7
ATG16L2,protein,1,,,0.0,0.0011112136585796815,2.9426628554623673e-05,1,1
GABARAPL2,protein,7,,,0.0003425848632216506,0.0011149342318017136,0.00015797851321165004,4,3
MAP1LC3A,protein,12,,,0.005070751858628442,0.001126224780090979,0.00022752311825283215,4,3
MAP1LC3B,protein,7,,,0.0006991316802437172,0.0011190283903044595,0.0001139839966451397,4,2
ATG4D,protein,2,,,0.0,0.001124349914912492,2.879466568581192e-05,2,1
BCL2L1,protein,9,,,0.00014313369594765306,0.0011205095401774219,0.00024550154796893023,6,1
CAPN1,protein,3,,,0.0,0.0011200605328078096,0.0002130341401550003,3,5
ATG5,protein,17,,,0.0020868582246056366,0.001123895320810751,0.00035365538583873913,6,1
COX5B,protein,4,,,0.00152130481112618,0.0011257912829910396,0.00010549484872504317,4,2
DDIT3,protein,12,,,0.00035008015646153997,0.0011244349074015225,8.037965264756376e-05,6,1
DDX58,protein,43,,,0.05260690057127567,0.0011312439009826777,0.00047279457283623267,9,1
FADD,protein,22,,,0.0015779440184232473,0.0011282199165859506,0.00014023648125302115,9,1
IFIH1,protein,18,,,0.0014618599970708185,0.0011241906740392688,0.0003565357756930567,7,3
PPHLN1,protein,3,,,0.0,0.0011112136585796815,0.00018348111263386143,3,9
BRCA1,protein,17,,,0.0007682018544826616,0.0011224665211410818,0.0003186148452283574,9,5
ATM,protein,24,,,0.0036508908703926798,0.001127768148323149,0.0005928493075120967,7,4
CHEK2,protein,3,,,0.0,0.0011211317327711507,8.079935299180457e-05,3,3
E4F1,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
EIF4EBP1,protein,7,,,0.001024571165230742,0.0010974081881984482,0.00037423970412635803,4,16
ESPL1,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
LIG4,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
MRE11A,protein,2,,,0.0,0.0010580793147535817,5.30830355717322e-05,2,4
NBN,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
RAD17,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
RASSF1,protein,3,,,0.0,0.0011229722333979766,6.37351051139002e-05,3,4
RBBP8,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
RHEB,protein,12,,,0.002525469118641027,0.0011215432845031277,0.00013433815587853722,6,4
TELO2,protein,4,,,6.718171426114497e-07,0.0010932338562644416,6.459279870190329e-05,3,4
WRN,protein,1,,,0.0,0.0010462913212503722,4.6970619135327987e-05,1,4
ATOX1,protein,3,,,0.0006838687472147519,0.0005588701887483957,0.0003496323663179506,1,0
TPT1,protein,8,,,0.0007038647349444045,0.0011245784895826815,0.0002121456327513801,5,3
RS1,protein,3,,,0.0006795888454657503,0.0011204072660424087,0.00013697432907017375,1,1
ATP1B1,protein,2,,,0.0,0.0010721739177378974,7.512691107056343e-05,2,4
ATP1B2,protein,1,,,0.0,0.0011153316043845923,6.50120793575588e-05,1,1
ATP2B2,protein,3,,,2.9315657132135988e-05,0.001118956624529019,0.00011839726808644742,3,2
ATP4B,protein,1,,,0.0,3.7637809663902825e-07,0.00013406984319340627,1,38
ATP5A1,protein,6,,,0.0,0.0009876407047380575,0.00022422068358703406,6,5
ATPAF2,protein,2,,,0.0,0.0006600943556562475,8.65088418863622e-05,2,2
ATP5B,protein,14,,,0.001482488644507134,0.0011278800247164192,0.0004941739308218392,9,8
ATP5G1,protein,1,,,0.0,0.0004656440385005444,0.00014470122995516814,1,17
ATP6V0C,protein,4,,,0.0006845317909877521,0.0006500799585497166,0.00026855256190651305,2,16
ATP6V1B2,protein,1,,,0.0,0.0006604552514060134,0.00010630336680737336,1,2
SET,protein,8,,,0.0003433142646907716,0.0011202335333258134,0.0001875770443928734,5,5
NEK1,protein,10,,,0.0020213736902737413,0.001065406400646978,0.00029271475312844477,3,5
